id_toma,marca_tiempo,volumen_m3,tiene_fuga
TBBD0028CDB,2026-07-12 19:00:00,0.02726,False
TBBD0028CDB,2026-07-12 20:00:00,0.02509,False
TBBD0028CDB,2026-07-12 21:00:00,0.01515,False
TBBD0028CDB,2026-07-12 22:00:00,0.01292,False
TBBD0028CDB,2026-07-12 23:00:00,0.0076,False
TBBD0028CDB,2026-07-13 00:00:00,0.00094,False
TBBD0028CDB,2026-07-13 01:00:00,0.00079,False
TBBD0028CDB,2026-07-13 02:00:00,0.0012,False
TBBD0028CDB,2026-07-13 03:00:00,0.00145,False
TBBD0028CDB,2026-07-13 04:00:00,0.00253,False
TBBD0028CDB,2026-07-13 05:00:00,0.00732,False
TBBD0028CDB,2026-07-13 06:00:00,0.01156,False
TBBD0028CDB,2026-07-13 07:00:00,0.02721,False
TBBD0028CDB,2026-07-13 08:00:00,0.01847,False
TBBD0028CDB,2026-07-13 09:00:00,0.02895,False
TBBD0028CDB,2026-07-13 10:00:00,0.02049,False
TBBD0028CDB,2026-07-13 11:00:00,0.03871,False
TBBD0028CDB,2026-07-13 12:00:00,0.02063,False
TBBD0028CDB,2026-07-13 13:00:00,0.03869,False
TBBD0028CDB,2026-07-13 14:00:00,0.02278,False
TBBD0028CDB,2026-07-13 15:00:00,0.02856,False
TBBD0028CDB,2026-07-13 16:00:00,0.03149,False
TBBD0028CDB,2026-07-13 17:00:00,0.02465,False
TBBD0028CDB,2026-07-13 18:00:00,0.02657,False
TBBD0028CDB,2026-07-13 19:00:00,0.02717,False
TBBD0028CDB,2026-07-13 20:00:00,0.02591,False
TBBD0028CDB,2026-07-13 21:00:00,0.01464,False
TBBD0028CDB,2026-07-13 22:00:00,0.00782,False
TBBD0028CDB,2026-07-13 23:00:00,0.00728,False
TBBD0028CDB,2026-07-14 00:00:00,0.00085,False
TBBD0028CDB,2026-07-14 01:00:00,0.00084,False
TBBD0028CDB,2026-07-14 02:00:00,0.0011,False
TBBD0028CDB,2026-07-14 03:00:00,0.00133,False
TBBD0028CDB,2026-07-14 04:00:00,0.00391,False
TBBD0028CDB,2026-07-14 05:00:00,0.00546,False
TBBD0028CDB,2026-07-14 06:00:00,0.01164,False
TBBD0028CDB,2026-07-14 07:00:00,0.02028,False
TBBD0028CDB,2026-07-14 08:00:00,0.03721,False
TBBD0028CDB,2026-07-14 09:00:00,0.02278,False
TBBD0028CDB,2026-07-14 10:00:00,0.02664,False
TBBD0028CDB,2026-07-14 11:00:00,0.04739,False
TBBD0028CDB,2026-07-14 12:00:00,0.02862,False
TBBD0028CDB,2026-07-14 13:00:00,0.02202,False
TBBD0028CDB,2026-07-14 14:00:00,0.02931,False
TBBD0028CDB,2026-07-14 15:00:00,0.0324,False
TBBD0028CDB,2026-07-14 16:00:00,0.02615,False
TBBD0028CDB,2026-07-14 17:00:00,0.02492,False
TBBD0028CDB,2026-07-14 18:00:00,0.02577,False
TBBD0028CDB,2026-07-14 19:00:00,0.02489,False
TBBD0028CDB,2026-07-14 20:00:00,0.01694,False
TBBD0028CDB,2026-07-14 21:00:00,0.01578,False
TBBD0028CDB,2026-07-14 22:00:00,0.00677,False
TBBD0028CDB,2026-07-14 23:00:00,0.00598,False
TBBD0028CDB,2026-07-15 00:00:00,0.00152,False
TBBD0028CDB,2026-07-15 01:00:00,0.00081,False
TBBD0028CDB,2026-07-15 02:00:00,0.00065,False
TBBD0028CDB,2026-07-15 03:00:00,0.00159,False
TBBD0028CDB,2026-07-15 04:00:00,0.0019,False
TBBD0028CDB,2026-07-15 05:00:00,0.00653,False
TBBD0028CDB,2026-07-15 06:00:00,0.00791,False
TBBD0028CDB,2026-07-15 07:00:00,0.02636,False
TBBD0028CDB,2026-07-15 08:00:00,0.03602,False
TBBD0028CDB,2026-07-15 09:00:00,0.03278,False
TBBD0028CDB,2026-07-15 10:00:00,0.02618,False
TBBD0028CDB,2026-07-15 11:00:00,0.02649,False
TBBD0028CDB,2026-07-15 12:00:00,0.02504,False
TBBD0028CDB,2026-07-15 13:00:00,0.01957,False
TBBD0028CDB,2026-07-15 14:00:00,0.0344,False
TBBD0028CDB,2026-07-15 15:00:00,0.02228,False
TBBD0028CDB,2026-07-15 16:00:00,0.02626,False
TBBD0028CDB,2026-07-15 17:00:00,0.02769,False
TBBD0028CDB,2026-07-15 18:00:00,0.02305,False
TBBD0028CDB,2026-07-15 19:00:00,0.01879,False
TBBD0028CDB,2026-07-15 20:00:00,0.0216,False
TBBD0028CDB,2026-07-15 21:00:00,0.01622,False
TBBD0028CDB,2026-07-15 22:00:00,0.00921,False
TBBD0028CDB,2026-07-15 23:00:00,0.00751,False
TBBD0028CDB,2026-07-16 00:00:00,0.00075,False
TBBD0028CDB,2026-07-16 01:00:00,0.00095,False
TBBD0028CDB,2026-07-16 02:00:00,0.00088,False
TBBD0028CDB,2026-07-16 03:00:00,0.0014,False
TBBD0028CDB,2026-07-16 04:00:00,0.00271,False
TBBD0028CDB,2026-07-16 05:00:00,0.00555,False
TBBD0028CDB,2026-07-16 06:00:00,0.01143,False
TBBD0028CDB,2026-07-16 07:00:00,0.02934,False
TBBD0028CDB,2026-07-16 08:00:00,0.0163,False
TBBD0028CDB,2026-07-16 09:00:00,0.03045,False
TBBD0028CDB,2026-07-16 10:00:00,0.02754,False
TBBD0028CDB,2026-07-16 11:00:00,0.03643,False
TBBD0028CDB,2026-07-16 12:00:00,0.02338,False
TBBD0028CDB,2026-07-16 13:00:00,0.04767,False
TBBD0028CDB,2026-07-16 14:00:00,0.02775,False
TBBD0028CDB,2026-07-16 15:00:00,0.02933,False
TBBD0028CDB,2026-07-16 16:00:00,0.03398,False
TBBD0028CDB,2026-07-16 17:00:00,0.0332,False
TBBD0028CDB,2026-07-16 18:00:00,0.02231,False
TBBD0028CDB,2026-07-16 19:00:00,0.0155,False
TBBD0028CDB,2026-07-16 20:00:00,0.02106,False
TBBD0028CDB,2026-07-16 21:00:00,0.01358,False
TBBD0028CDB,2026-07-16 22:00:00,0.01098,False
TBBD0028CDB,2026-07-16 23:00:00,0.0063,False
TBBD0028CDB,2026-07-17 00:00:00,0.00074,False
TBBD0028CDB,2026-07-17 01:00:00,0.00084,False
TBBD0028CDB,2026-07-17 02:00:00,0.00118,False
TBBD0028CDB,2026-07-17 03:00:00,0.001,False
TBBD0028CDB,2026-07-17 04:00:00,0.00301,False
TBBD0028CDB,2026-07-17 05:00:00,0.00723,False
TBBD0028CDB,2026-07-17 06:00:00,0.0117,False
TBBD0028CDB,2026-07-17 07:00:00,0.03098,False
TBBD0028CDB,2026-07-17 08:00:00,0.02746,False
TBBD0028CDB,2026-07-17 09:00:00,0.02014,False
TBBD0028CDB,2026-07-17 10:00:00,0.02678,False
TBBD0028CDB,2026-07-17 11:00:00,0.03438,False
TBBD0028CDB,2026-07-17 12:00:00,0.02394,False
TBBD0028CDB,2026-07-17 13:00:00,0.02535,False
TBBD0028CDB,2026-07-17 14:00:00,0.02727,False
TBBD0028CDB,2026-07-17 15:00:00,0.0335,False
TBBD0028CDB,2026-07-17 16:00:00,0.01837,False
TBBD0028CDB,2026-07-17 17:00:00,0.02773,False
TBBD0028CDB,2026-07-17 18:00:00,0.02522,False
TBBD0028CDB,2026-07-17 19:00:00,0.0232,False
TBBD0028CDB,2026-07-17 20:00:00,0.02449,False
TBBD0028CDB,2026-07-17 21:00:00,0.01885,False
TBBD0028CDB,2026-07-17 22:00:00,0.01033,False
TBBD0028CDB,2026-07-17 23:00:00,0.00883,False
TBBD0028CDB,2026-07-18 00:00:00,0.00078,False
TBBD0028CDB,2026-07-18 01:00:00,0.00079,False
TBBD0028CDB,2026-07-18 02:00:00,0.00103,False
TBBD0028CDB,2026-07-18 03:00:00,0.00191,False
TBBD0028CDB,2026-07-18 04:00:00,0.00419,False
TBBD0028CDB,2026-07-18 05:00:00,0.00803,False
TBBD0028CDB,2026-07-18 06:00:00,0.02755,False
TBBD0028CDB,2026-07-18 07:00:00,0.0276,False
TBBD0028CDB,2026-07-18 08:00:00,0.03774,False
TBBD0028CDB,2026-07-18 09:00:00,0.03112,False
TBBD0028CDB,2026-07-18 10:00:00,0.02406,False
TBBD0028CDB,2026-07-18 11:00:00,0.02787,False
TBBD0028CDB,2026-07-18 12:00:00,0.03382,False
TBBD0028CDB,2026-07-18 13:00:00,0.03262,False
TBBD0028CDB,2026-07-18 14:00:00,0.04431,False
TBBD0028CDB,2026-07-18 15:00:00,0.02986,False
TBBD0028CDB,2026-07-18 16:00:00,0.03532,False
TBBD0028CDB,2026-07-18 17:00:00,0.02949,False
TBBD0028CDB,2026-07-18 18:00:00,0.04392,False
TBBD0028CDB,2026-07-18 19:00:00,0.01636,False
TBBD0028CDB,2026-07-18 20:00:00,0.02073,False
TBBD0028CDB,2026-07-18 21:00:00,0.01402,False
TBBD0028CDB,2026-07-18 22:00:00,0.00978,False
TBBD0028CDB,2026-07-18 23:00:00,0.00919,False
TBBD0028CDB,2026-07-19 00:00:00,0.00077,False
TBBD0028CDB,2026-07-19 01:00:00,0.00104,False
TBBD0028CDB,2026-07-19 02:00:00,0.00068,False
TBBD0028CDB,2026-07-19 03:00:00,0.00117,False
TBBD0028CDB,2026-07-19 04:00:00,0.0028,False
TBBD0028CDB,2026-07-19 05:00:00,0.00522,False
TBBD0028CDB,2026-07-19 06:00:00,0.0132,False
TBBD0028CDB,2026-07-19 07:00:00,0.02236,False
TBBD0028CDB,2026-07-19 08:00:00,0.03742,False
TBBD0028CDB,2026-07-19 09:00:00,0.03057,False
TBBD0028CDB,2026-07-19 10:00:00,0.02081,False
TBBD0028CDB,2026-07-19 11:00:00,0.03219,False
TBBD0028CDB,2026-07-19 12:00:00,0.03555,False
TBBD0028CDB,2026-07-19 13:00:00,0.03725,False
TBBD0028CDB,2026-07-19 14:00:00,0.04742,False
TBBD0028CDB,2026-07-19 15:00:00,0.03101,False
TBBD0028CDB,2026-07-19 16:00:00,0.03847,False
TBBD0028CDB,2026-07-19 17:00:00,0.03179,False
TBBD0028CDB,2026-07-19 18:00:00,0.05277,False
TBBD0028CDB,2026-07-19 19:00:00,0.03282,False
TBBD0028CDB,2026-07-19 20:00:00,0.02769,False
TBBD0028CDB,2026-07-19 21:00:00,0.02021,False
TBBD0028CDB,2026-07-19 22:00:00,0.00824,False
TBBD0028CDB,2026-07-19 23:00:00,0.00665,False
TBBD0028CDB,2026-07-20 00:00:00,0.00103,False
TBBD0028CDB,2026-07-20 01:00:00,0.00113,False
TBBD0028CDB,2026-07-20 02:00:00,0.00076,False
TBBD0028CDB,2026-07-20 03:00:00,0.00139,False
TBBD0028CDB,2026-07-20 04:00:00,0.0021,False
TBBD0028CDB,2026-07-20 05:00:00,0.00843,False
TBBD0028CDB,2026-07-20 06:00:00,0.01003,False
TBBD0028CDB,2026-07-20 07:00:00,0.02022,False
TBBD0028CDB,2026-07-20 08:00:00,0.03499,False
TBBD0028CDB,2026-07-20 09:00:00,0.03712,False
TBBD0028CDB,2026-07-20 10:00:00,0.03449,False
TBBD0028CDB,2026-07-20 11:00:00,0.02358,False
TBBD0028CDB,2026-07-20 12:00:00,0.0238,False
TBBD0028CDB,2026-07-20 13:00:00,0.02563,False
TBBD0028CDB,2026-07-20 14:00:00,0.03445,False
TBBD0028CDB,2026-07-20 15:00:00,0.03072,False
TBBD0028CDB,2026-07-20 16:00:00,0.02489,False
TBBD0028CDB,2026-07-20 17:00:00,0.03481,False
TBBD0028CDB,2026-07-20 18:00:00,0.01787,False
TBBD0028CDB,2026-07-20 19:00:00,0.03112,False
TBBD0028CDB,2026-07-20 20:00:00,0.01899,False
TBBD0028CDB,2026-07-20 21:00:00,0.01205,False
TBBD0028CDB,2026-07-20 22:00:00,0.0076,False
TBBD0028CDB,2026-07-20 23:00:00,0.00537,False
TBBD0028CDB,2026-07-21 00:00:00,0.01387,True
TBBD0028CDB,2026-07-21 01:00:00,0.01393,True
TBBD0028CDB,2026-07-21 02:00:00,0.01387,True
TBBD0028CDB,2026-07-21 03:00:00,0.01433,True
TBBD0028CDB,2026-07-21 04:00:00,0.01562,True
TBBD0028CDB,2026-07-21 05:00:00,0.01975,True
TBBD0028CDB,2026-07-21 06:00:00,0.02775,True
TBBD0028CDB,2026-07-21 07:00:00,0.03691,True
TBBD0028CDB,2026-07-21 08:00:00,0.03551,True
TBBD0028CDB,2026-07-21 09:00:00,0.03883,True
TBBD0028CDB,2026-07-21 10:00:00,0.05355,True
TBBD0028CDB,2026-07-21 11:00:00,0.03963,True
TBBD0028CDB,2026-07-21 12:00:00,0.05089,True
TBBD0028CDB,2026-07-21 13:00:00,0.0336,True
TBBD0028CDB,2026-07-21 14:00:00,0.04651,True
TBBD0028CDB,2026-07-21 15:00:00,0.03503,True
TBBD0028CDB,2026-07-21 16:00:00,0.03458,True
TBBD0028CDB,2026-07-21 17:00:00,0.04542,True
TBBD0028CDB,2026-07-21 18:00:00,0.04276,True
TBBD0028CDB,2026-07-21 19:00:00,0.03572,True
TBBD0028CDB,2026-07-21 20:00:00,0.03628,True
TBBD0028CDB,2026-07-21 21:00:00,0.0316,True
TBBD0028CDB,2026-07-21 22:00:00,0.02148,True
TBBD0028CDB,2026-07-21 23:00:00,0.01794,True
TBBD0028CDB,2026-07-22 00:00:00,0.01393,True
TBBD0028CDB,2026-07-22 01:00:00,0.01433,True
TBBD0028CDB,2026-07-22 02:00:00,0.01375,True
TBBD0028CDB,2026-07-22 03:00:00,0.01406,True
TBBD0028CDB,2026-07-22 04:00:00,0.01533,True
TBBD0028CDB,2026-07-22 05:00:00,0.01745,True
TBBD0028CDB,2026-07-22 06:00:00,0.02682,True
TBBD0028CDB,2026-07-22 07:00:00,0.03605,True
TBBD0028CDB,2026-07-22 08:00:00,0.04333,True
TBBD0028CDB,2026-07-22 09:00:00,0.04164,True
TBBD0028CDB,2026-07-22 10:00:00,0.03704,True
TBBD0028CDB,2026-07-22 11:00:00,0.04843,True
TBBD0028CDB,2026-07-22 12:00:00,0.03788,True
TBBD0028CDB,2026-07-22 13:00:00,0.04021,True
TBBD0028CDB,2026-07-22 14:00:00,0.04939,True
TBBD0028CDB,2026-07-22 15:00:00,0.03427,True
TBBD0028CDB,2026-07-22 16:00:00,0.04367,True
TBBD0028CDB,2026-07-22 17:00:00,0.04091,True
TBBD0028CDB,2026-07-22 18:00:00,0.03818,True
TBBD0028CDB,2026-07-22 19:00:00,0.03678,True
TBBD0028CDB,2026-07-22 20:00:00,0.04237,True
TBBD0028CDB,2026-07-22 21:00:00,0.02752,True
TBBD0028CDB,2026-07-22 22:00:00,0.0201,True
TBBD0028CDB,2026-07-22 23:00:00,0.0205,True
TBBD0028CDB,2026-07-23 00:00:00,0.01393,True
TBBD0028CDB,2026-07-23 01:00:00,0.01398,True
TBBD0028CDB,2026-07-23 02:00:00,0.0139,True
TBBD0028CDB,2026-07-23 03:00:00,0.01413,True
TBBD0028CDB,2026-07-23 04:00:00,0.01478,True
TBBD0028CDB,2026-07-23 05:00:00,0.02037,True
TBBD0028CDB,2026-07-23 06:00:00,0.02721,True
TBBD0028CDB,2026-07-23 07:00:00,0.04146,True
TBBD0028CDB,2026-07-23 08:00:00,0.03583,True
TBBD0028CDB,2026-07-23 09:00:00,0.04264,True
TBBD0028CDB,2026-07-23 10:00:00,0.05071,True
TBBD0028CDB,2026-07-23 11:00:00,0.04338,True
TBBD0028CDB,2026-07-23 12:00:00,0.03475,True
TBBD0028CDB,2026-07-23 13:00:00,0.03881,True
TBBD0028CDB,2026-07-23 14:00:00,0.04908,True
TBBD0028CDB,2026-07-23 15:00:00,0.04357,True
TBBD0028CDB,2026-07-23 16:00:00,0.04814,True
TBBD0028CDB,2026-07-23 17:00:00,0.04243,True
TBBD0028CDB,2026-07-23 18:00:00,0.03348,True
TBBD0028CDB,2026-07-23 19:00:00,0.03747,True
TBBD0028CDB,2026-07-23 20:00:00,0.03008,True
TBBD0028CDB,2026-07-23 21:00:00,0.02279,True
TBBD0028CDB,2026-07-23 22:00:00,0.02309,True
TBBD0028CDB,2026-07-23 23:00:00,0.0178,True
TBBD0028CDB,2026-07-24 00:00:00,0.01435,True
TBBD0028CDB,2026-07-24 01:00:00,0.01391,True
TBBD0028CDB,2026-07-24 02:00:00,0.01414,True
TBBD0028CDB,2026-07-24 03:00:00,0.01472,True
TBBD0028CDB,2026-07-24 04:00:00,0.01685,True
TBBD0028CDB,2026-07-24 05:00:00,0.01924,True
TBBD0028CDB,2026-07-24 06:00:00,0.02427,True
TBBD0028CDB,2026-07-24 07:00:00,0.03246,True
TBBD0028CDB,2026-07-24 08:00:00,0.04906,True
TBBD0028CDB,2026-07-24 09:00:00,0.03169,True
TBBD0028CDB,2026-07-24 10:00:00,0.03945,True
TBBD0028CDB,2026-07-24 11:00:00,0.03736,True
TBBD0028CDB,2026-07-24 12:00:00,0.04795,True
TBBD0028CDB,2026-07-24 13:00:00,0.03902,True
TBBD0028CDB,2026-07-24 14:00:00,0.04482,True
TBBD0028CDB,2026-07-24 15:00:00,0.03929,True
TBBD0028CDB,2026-07-24 16:00:00,0.03868,True
TBBD0028CDB,2026-07-24 17:00:00,0.03681,True
TBBD0028CDB,2026-07-24 18:00:00,0.03788,True
TBBD0028CDB,2026-07-24 19:00:00,0.03689,True
TBBD0028CDB,2026-07-24 20:00:00,0.03425,True
TBBD0028CDB,2026-07-24 21:00:00,0.02566,True
TBBD0028CDB,2026-07-24 22:00:00,0.02226,True
TBBD0028CDB,2026-07-24 23:00:00,0.01797,True
TBBD0028CDB,2026-07-25 00:00:00,0.01412,True
TBBD0028CDB,2026-07-25 01:00:00,0.01429,True
TBBD0028CDB,2026-07-25 02:00:00,0.01392,True
TBBD0028CDB,2026-07-25 03:00:00,0.01459,True
TBBD0028CDB,2026-07-25 04:00:00,0.01554,True
TBBD0028CDB,2026-07-25 05:00:00,0.02061,True
TBBD0028CDB,2026-07-25 06:00:00,0.02904,True
TBBD0028CDB,2026-07-25 07:00:00,0.04269,True
TBBD0028CDB,2026-07-25 08:00:00,0.06495,True
TBBD0028CDB,2026-07-25 09:00:00,0.03811,True
TBBD0028CDB,2026-07-25 10:00:00,0.04019,True
TBBD0028CDB,2026-07-25 11:00:00,0.03679,True
TBBD0028CDB,2026-07-25 12:00:00,0.04338,True
TBBD0028CDB,2026-07-25 13:00:00,0.04283,True
TBBD0028CDB,2026-07-25 14:00:00,0.04145,True
TBBD0028CDB,2026-07-25 15:00:00,0.04499,True
TBBD0028CDB,2026-07-25 16:00:00,0.04247,True
TBBD0028CDB,2026-07-25 17:00:00,0.04892,True
TBBD0028CDB,2026-07-25 18:00:00,0.05273,True
TBBD0028CDB,2026-07-25 19:00:00,0.03991,True
TBBD0028CDB,2026-07-25 20:00:00,0.0266,True
TBBD0028CDB,2026-07-25 21:00:00,0.02738,True
TBBD0028CDB,2026-07-25 22:00:00,0.02519,True
TBBD0028CDB,2026-07-25 23:00:00,0.0204,True
TBBD0028CDB,2026-07-26 00:00:00,0.01399,True
TBBD0028CDB,2026-07-26 01:00:00,0.01412,True
TBBD0028CDB,2026-07-26 02:00:00,0.01399,True
TBBD0028CDB,2026-07-26 03:00:00,0.01431,True
TBBD0028CDB,2026-07-26 04:00:00,0.01557,True
TBBD0028CDB,2026-07-26 05:00:00,0.02124,True
TBBD0028CDB,2026-07-26 06:00:00,0.03357,True
TBBD0028CDB,2026-07-26 07:00:00,0.04272,True
TBBD0028CDB,2026-07-26 08:00:00,0.04791,True
TBBD0028CDB,2026-07-26 09:00:00,0.04588,True
TBBD0028CDB,2026-07-26 10:00:00,0.04099,True
TBBD0028CDB,2026-07-26 11:00:00,0.0456,True
TBBD0028CDB,2026-07-26 12:00:00,0.04259,True
TBBD0028CDB,2026-07-26 13:00:00,0.0505,True
TBBD0028CDB,2026-07-26 14:00:00,0.03834,True
TBBD0028CDB,2026-07-26 15:00:00,0.04044,True
TBBD0028CDB,2026-07-26 16:00:00,0.04066,True
TBBD0028CDB,2026-07-26 17:00:00,0.04739,True
TBBD0028CDB,2026-07-26 18:00:00,0.05234,True
TBBD0028CDB,2026-07-26 19:00:00,0.04349,True
TBBD0028CDB,2026-07-26 20:00:00,0.03327,True
TBBD0028CDB,2026-07-26 21:00:00,0.02407,True
TBBD0028CDB,2026-07-26 22:00:00,0.02373,True
TBBD0028CDB,2026-07-26 23:00:00,0.01842,True
TBBD0028CDB,2026-07-27 00:00:00,0.01382,True
TBBD0028CDB,2026-07-27 01:00:00,0.01455,True
TBBD0028CDB,2026-07-27 02:00:00,0.01419,True
TBBD0028CDB,2026-07-27 03:00:00,0.01421,True
TBBD0028CDB,2026-07-27 04:00:00,0.01563,True
TBBD0028CDB,2026-07-27 05:00:00,0.0183,True
TBBD0028CDB,2026-07-27 06:00:00,0.02292,True
TBBD0028CDB,2026-07-27 07:00:00,0.04554,True
TBBD0028CDB,2026-07-27 08:00:00,0.0419,True
TBBD0028CDB,2026-07-27 09:00:00,0.0404,True
TBBD0028CDB,2026-07-27 10:00:00,0.03489,True
TBBD0028CDB,2026-07-27 11:00:00,0.03728,True
TBBD0028CDB,2026-07-27 12:00:00,0.05213,True
TBBD0028CDB,2026-07-27 13:00:00,0.03414,True
TBBD0028CDB,2026-07-27 14:00:00,0.03932,True
TBBD0028CDB,2026-07-27 15:00:00,0.04438,True
TBBD0028CDB,2026-07-27 16:00:00,0.0514,True
TBBD0028CDB,2026-07-27 17:00:00,0.03417,True
TBBD0028CDB,2026-07-27 18:00:00,0.03381,True
TBBD0028CDB,2026-07-27 19:00:00,0.04129,True
TBBD0028CDB,2026-07-27 20:00:00,0.02817,True
TBBD0028CDB,2026-07-27 21:00:00,0.02835,True
TBBD0028CDB,2026-07-27 22:00:00,0.02274,True
TBBD0028CDB,2026-07-27 23:00:00,0.01861,True
TBBD0028CDB,2026-07-28 00:00:00,0.01384,True
TBBD0028CDB,2026-07-28 01:00:00,0.01396,True
TBBD0028CDB,2026-07-28 02:00:00,0.01394,True
TBBD0028CDB,2026-07-28 03:00:00,0.01406,True
TBBD0028CDB,2026-07-28 04:00:00,0.01531,True
TBBD0028CDB,2026-07-28 05:00:00,0.01884,True
TBBD0028CDB,2026-07-28 06:00:00,0.02619,True
TBBD0028CDB,2026-07-28 07:00:00,0.03487,True
TBBD0028CDB,2026-07-28 08:00:00,0.05013,True
TBBD0028CDB,2026-07-28 09:00:00,0.04841,True
TBBD0028CDB,2026-07-28 10:00:00,0.04549,True
TBBD0028CDB,2026-07-28 11:00:00,0.03844,True
TBBD0028CDB,2026-07-28 12:00:00,0.05057,True
TBBD0028CDB,2026-07-28 13:00:00,0.04706,True
TBBD0028CDB,2026-07-28 14:00:00,0.03208,True
TBBD0028CDB,2026-07-28 15:00:00,0.03627,True
TBBD0028CDB,2026-07-28 16:00:00,0.03785,True
TBBD0028CDB,2026-07-28 17:00:00,0.05059,True
TBBD0028CDB,2026-07-28 18:00:00,0.04343,True
TBBD0028CDB,2026-07-28 19:00:00,0.03262,True
TBBD0028CDB,2026-07-28 20:00:00,0.02404,True
TBBD0028CDB,2026-07-28 21:00:00,0.03116,True
TBBD0028CDB,2026-07-28 22:00:00,0.02423,True
TBBD0028CDB,2026-07-28 23:00:00,0.0197,True
TBBD0028CDB,2026-07-29 00:00:00,0.01373,True
TBBD0028CDB,2026-07-29 01:00:00,0.01413,True
TBBD0028CDB,2026-07-29 02:00:00,0.01402,True
TBBD0028CDB,2026-07-29 03:00:00,0.01475,True
TBBD0028CDB,2026-07-29 04:00:00,0.01526,True
TBBD0028CDB,2026-07-29 05:00:00,0.01881,True
TBBD0028CDB,2026-07-29 06:00:00,0.02588,True
TBBD0028CDB,2026-07-29 07:00:00,0.03903,True
TBBD0028CDB,2026-07-29 08:00:00,0.05173,True
TBBD0028CDB,2026-07-29 09:00:00,0.04065,True
TBBD0028CDB,2026-07-29 10:00:00,0.03223,True
TBBD0028CDB,2026-07-29 11:00:00,0.05116,True
TBBD0028CDB,2026-07-29 12:00:00,0.03986,True
TBBD0028CDB,2026-07-29 13:00:00,0.04897,True
TBBD0028CDB,2026-07-29 14:00:00,0.03606,True
TBBD0028CDB,2026-07-29 15:00:00,0.04974,True
TBBD0028CDB,2026-07-29 16:00:00,0.03487,True
TBBD0028CDB,2026-07-29 17:00:00,0.04699,True
TBBD0028CDB,2026-07-29 18:00:00,0.04017,True
TBBD0028CDB,2026-07-29 19:00:00,0.03304,True
TBBD0028CDB,2026-07-29 20:00:00,0.02754,True
TBBD0028CDB,2026-07-29 21:00:00,0.03102,True
TBBD0028CDB,2026-07-29 22:00:00,0.02253,True
TBBD0028CDB,2026-07-29 23:00:00,0.02071,True
TBBD0028CDB,2026-07-30 00:00:00,0.01375,True
TBBD0028CDB,2026-07-30 01:00:00,0.0136,True
TBBD0028CDB,2026-07-30 02:00:00,0.01383,True
TBBD0028CDB,2026-07-30 03:00:00,0.01451,True
TBBD0028CDB,2026-07-30 04:00:00,0.01721,True
TBBD0028CDB,2026-07-30 05:00:00,0.01997,True
TBBD0028CDB,2026-07-30 06:00:00,0.02271,True
TBBD0028CDB,2026-07-30 07:00:00,0.03652,True
TBBD0028CDB,2026-07-30 08:00:00,0.03921,True
TBBD0028CDB,2026-07-30 09:00:00,0.04906,True
TBBD0028CDB,2026-07-30 10:00:00,0.03717,True
TBBD0028CDB,2026-07-30 11:00:00,0.04583,True
TBBD0028CDB,2026-07-30 12:00:00,0.04211,True
TBBD0028CDB,2026-07-30 13:00:00,0.03124,True
TBBD0028CDB,2026-07-30 14:00:00,0.04016,True
TBBD0028CDB,2026-07-30 15:00:00,0.05028,True
TBBD0028CDB,2026-07-30 16:00:00,0.0465,True
TBBD0028CDB,2026-07-30 17:00:00,0.05299,True
TBBD0028CDB,2026-07-30 18:00:00,0.05257,True
TBBD0028CDB,2026-07-30 19:00:00,0.02892,True
TBBD0028CDB,2026-07-30 20:00:00,0.04008,True
TBBD0028CDB,2026-07-30 21:00:00,0.02602,True
TBBD0028CDB,2026-07-30 22:00:00,0.02462,True
TBBD0028CDB,2026-07-30 23:00:00,0.01742,True
TBBD0028CDB,2026-07-31 00:00:00,0.0139,True
TBBD0028CDB,2026-07-31 01:00:00,0.01371,True
TBBD0028CDB,2026-07-31 02:00:00,0.01392,True
TBBD0028CDB,2026-07-31 03:00:00,0.01409,True
TBBD0028CDB,2026-07-31 04:00:00,0.01547,True
TBBD0028CDB,2026-07-31 05:00:00,0.01789,True
TBBD0028CDB,2026-07-31 06:00:00,0.02247,True
TBBD0028CDB,2026-07-31 07:00:00,0.03141,True
TBBD0028CDB,2026-07-31 08:00:00,0.04424,True
TBBD0028CDB,2026-07-31 09:00:00,0.03045,True
TBBD0028CDB,2026-07-31 10:00:00,0.035,True
TBBD0028CDB,2026-07-31 11:00:00,0.03248,True
TBBD0028CDB,2026-07-31 12:00:00,0.04078,True
TBBD0028CDB,2026-07-31 13:00:00,0.03738,True
TBBD0028CDB,2026-07-31 14:00:00,0.04457,True
TBBD0028CDB,2026-07-31 15:00:00,0.0277,True
TBBD0028CDB,2026-07-31 16:00:00,0.03569,True
TBBD0028CDB,2026-07-31 17:00:00,0.042,True
TBBD0028CDB,2026-07-31 18:00:00,0.03502,True
TBBD0028CDB,2026-07-31 19:00:00,0.02897,True
TBBD0028CDB,2026-07-31 20:00:00,0.03407,True
TBBD0028CDB,2026-07-31 21:00:00,0.02348,True
TBBD0028CDB,2026-07-31 22:00:00,0.02278,True
TBBD0028CDB,2026-07-31 23:00:00,0.01947,True
TBBD0028CDB,2026-08-01 00:00:00,0.01389,True
TBBD0028CDB,2026-08-01 01:00:00,0.01421,True
TBBD0028CDB,2026-08-01 02:00:00,0.01421,True
TBBD0028CDB,2026-08-01 03:00:00,0.01434,True
