id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio,fecha_lectura,lectura_inicial,lectura_final,consumo_valido,consumo_atipico,consumo_acotado,lectura_inconsistente,tiene_fuga,privada,tipo_ocupante,fecha_alta,incluye_alcantarillado,incluye_saneamiento,periodo_fecha,anio,mes,dias_atraso
TAA9E781779,2025-04,2025-04-28,2025-05-18,2025-05-04,True,17.8,242.7,24.27,29.12,296.09,True,domestico,0.0,2025-04-24,1129.3,1147.1,True,False,17.8,False,False,Villa Serena,domestico,2021-01-03,True,True,2025-04-01,2025,4,-14.0
T5AB667FA59,2025-04,2025-04-26,2025-05-16,2025-05-12,True,35.2,442.8,44.28,53.14,540.22,False,domestico,0.0,2025-04-22,1253.4,1288.6,True,False,35.2,False,False,Santa Teresa,domestico,2020-01-06,True,True,2025-04-01,2025,4,-4.0
T2FB8838715,2025-04,2025-04-22,2025-05-12,2025-06-18,True,20.1,269.15,26.91,32.3,328.36,False,domestico,1.0,2025-04-20,1551.1,1571.2,True,False,20.1,False,False,Sin privada,domestico,2024-02-18,True,True,2025-04-01,2025,4,37.0
TDC0B728E72,2025-04,2025-04-24,2025-05-14,2025-04-26,True,63.3,1297.7,129.77,155.72,1583.19,True,comercial,0.0,2025-04-20,1240.4,1303.7,True,False,63.3,False,False,Los Fresnos,comercial,2019-08-15,True,True,2025-04-01,2025,4,-18.0
T500E1E73A5,2025-04,2025-04-28,2025-05-18,2025-05-14,True,10.8,162.2,0.0,19.46,181.66,True,domestico,0.0,2025-04-24,879.7,890.5,True,False,10.8,False,False,Sin privada,domestico,2019-07-05,False,True,2025-04-01,2025,4,-4.0
T518D652731,2025-04,2025-04-26,2025-05-16,2025-05-09,True,17.2,235.8,23.58,0.0,259.38,True,domestico,0.0,2025-04-23,687.4,704.6,True,False,17.2,False,False,La Cañada,domestico,2020-10-21,True,False,2025-04-01,2025,4,-7.0
T5F78380FF1,2025-04,2025-04-30,2025-05-20,2025-05-18,True,15.1,211.65,21.17,25.4,258.21,False,domestico,0.0,2025-04-25,899.0,914.1,True,False,15.1,False,False,Sin privada,domestico,2020-07-19,True,True,2025-04-01,2025,4,-2.0
T2269F4C04A,2025-04,2025-04-22,2025-05-12,2025-04-24,True,43.1,716.5,71.65,85.98,874.13,True,publico,0.0,2025-04-20,1267.5,1310.6,True,False,43.1,False,False,El Pedregal,publico,2022-05-27,True,True,2025-04-01,2025,4,-18.0
T75D0C6EEF9,2025-04,2025-04-27,2025-05-17,2025-06-06,True,122.5,3445.0,344.5,413.4,4202.9,False,industrial,1.0,2025-04-23,2106.3,2228.8,True,False,122.5,False,False,La Cañada,industrial,2019-10-19,True,True,2025-04-01,2025,4,20.0
T08C84C6180,2025-04,2025-04-24,2025-05-14,2025-05-06,True,28.1,361.15,36.12,43.34,440.6,False,domestico,0.0,2025-04-21,394.0,422.1,True,False,28.1,False,False,Sin privada,domestico,2022-07-02,True,True,2025-04-01,2025,4,-8.0
TBE3328794F,2025-04,2025-04-27,2025-05-17,2025-06-30,True,0.0,38.0,3.8,4.56,46.36,False,domestico,1.0,2025-04-24,1060.9,1060.9,False,False,0.0,False,False,Villa Serena,domestico,2023-08-25,True,True,2025-04-01,2025,4,44.0
T7BF732B1D4,2025-04,2025-04-29,2025-05-19,2025-07-04,True,15.7,218.55,21.86,26.23,266.63,False,domestico,1.0,2025-04-25,1171.3,1187.0,True,False,15.7,False,False,Los Encinos,domestico,2019-10-03,True,True,2025-04-01,2025,4,46.0
T680C591820,2025-04,2025-04-29,2025-05-19,2025-05-04,True,7.0,118.5,11.85,0.0,130.35,False,domestico,0.0,2025-04-24,1147.8,1154.8,True,False,7.0,False,False,Sin privada,domestico,2022-11-08,True,False,2025-04-01,2025,4,-15.0
T87B30A11CA,2025-04,2025-04-26,2025-05-16,2025-05-10,True,12.0,176.0,17.6,21.12,214.72,False,domestico,0.0,2025-04-22,1535.2,1547.2,True,False,12.0,False,False,Sin privada,domestico,2020-08-16,True,True,2025-04-01,2025,4,-6.0
T2C69DDD554,2025-04,2025-04-30,2025-05-20,2025-07-08,True,54.9,1138.1,0.0,136.57,1274.67,False,comercial,1.0,2025-04-25,1125.0,1179.9,True,False,54.9,False,False,Los Fresnos,comercial,2022-03-18,False,True,2025-04-01,2025,4,49.0
TB5DCDB3D2B,2025-04,2025-04-27,2025-05-17,2025-05-13,True,9.9,151.85,15.19,0.0,167.04,False,domestico,0.0,2025-04-23,1378.8,410.9165831159604,True,False,9.9,True,False,Villa Serena,domestico,2022-09-19,True,False,2025-04-01,2025,4,-4.0
TF1BF705581,2025-04,2025-04-28,2025-05-18,2025-05-17,True,25.5,331.25,33.12,39.75,404.12,False,domestico,0.0,2025-04-24,783.1,808.6,True,False,25.5,False,False,San Miguel,domestico,2020-08-22,True,True,2025-04-01,2025,4,-1.0
T7861C2062B,2025-04,2025-04-29,2025-05-19,2025-05-10,True,31.7,545.5,0.0,65.46,610.96,False,publico,0.0,2025-04-24,1795.9,1827.6,True,False,31.7,False,False,La Cañada,publico,2024-01-03,False,True,2025-04-01,2025,4,-9.0
T3E7A117328,2025-04,2025-04-23,2025-05-13,2025-07-06,True,0.0,38.0,3.8,0.0,41.8,False,domestico,1.0,2025-04-20,461.1,461.1,False,False,0.0,False,False,Sin privada,domestico,2021-09-19,True,False,2025-04-01,2025,4,54.0
T626DE7D352,2025-04,2025-04-27,2025-05-17,2025-04-30,True,67.3,1373.7,137.37,164.84,1675.91,False,comercial,0.0,2025-04-22,1447.0,1514.3,True,False,67.3,False,False,La Cañada,comercial,2020-06-19,True,True,2025-04-01,2025,4,-17.0
T30CED3EF6B,2025-04,2025-04-27,2025-05-17,2025-05-05,True,26.3,340.45,0.0,40.85,381.3,False,domestico,0.0,2025-04-23,1051.2,1077.5,True,False,26.3,False,False,Los Fresnos,domestico,2022-12-25,False,True,2025-04-01,2025,4,-12.0
T6F621D315F,2025-04,2025-04-25,2025-05-15,2025-05-09,True,0.0,38.0,3.8,4.56,46.36,False,domestico,0.0,2025-04-22,372.5,372.5,False,False,0.0,False,False,Los Encinos,domestico,2019-09-25,True,True,2025-04-01,2025,4,-6.0
T5AEAFABEEB,2025-04,2025-04-26,2025-05-16,2025-05-09,True,12.5,181.75,0.0,21.81,203.56,True,domestico,0.0,2025-04-21,1068.5,1081.0,True,False,12.5,False,False,El Pedregal,domestico,2023-12-22,False,True,2025-04-01,2025,4,-7.0
T6E1A658692,2025-04,2025-04-27,2025-05-17,2025-05-05,True,19.9,266.85,26.69,32.02,325.56,False,domestico,0.0,2025-04-23,658.3,678.2,True,False,19.9,False,False,Los Encinos,domestico,2021-06-17,True,True,2025-04-01,2025,4,-12.0
TDFD739AFF7,2025-04,2025-04-25,2025-05-15,2025-04-30,True,14.3,202.45,20.25,24.29,246.99,False,domestico,0.0,2025-04-20,1439.5,1453.8,True,False,14.3,False,False,Sin privada,domestico,2023-03-05,True,True,2025-04-01,2025,4,-15.0
T0E7497BE87,2025-04,2025-04-26,2025-05-16,2025-06-15,True,9.3,144.95,14.49,0.0,159.44,False,domestico,1.0,2025-04-21,338.4,347.7,True,False,9.3,False,False,Los Encinos,domestico,2023-10-27,True,False,2025-04-01,2025,4,30.0
T63245D9338,2025-04,2025-04-26,2025-05-16,2025-05-07,True,25.3,328.95,32.9,39.47,401.32,False,domestico,0.0,2025-04-24,389.9,415.2,True,False,25.3,False,False,Sin privada,domestico,2019-09-16,True,True,2025-04-01,2025,4,-9.0
T2FC1A9FEB9,2025-04,2025-04-23,2025-05-13,2025-05-02,True,24.0,314.0,31.4,37.68,383.08,True,domestico,0.0,2025-04-20,449.2,473.2,True,False,24.0,False,False,Los Fresnos,domestico,2020-04-19,True,True,2025-04-01,2025,4,-11.0
TE5572E3B77,2025-04,2025-04-24,2025-05-14,2025-04-26,True,10.3,156.45,15.64,0.0,172.09,False,domestico,0.0,2025-04-22,1513.2,1523.5,True,False,10.3,False,False,Sin privada,domestico,2022-01-12,True,False,2025-04-01,2025,4,-18.0
T93AE74FC8C,2025-04,2025-04-25,2025-05-15,2025-05-04,True,20.1,269.15,26.91,32.3,328.36,False,domestico,0.0,2025-04-22,968.3,988.4,True,False,20.1,False,False,El Pedregal,domestico,2020-07-19,True,True,2025-04-01,2025,4,-11.0
TCE4F3C1854,2025-04,2025-04-28,2025-05-18,2025-05-01,True,42.0,521.0,52.1,62.52,635.62,True,domestico,0.0,2025-04-24,1837.4,1879.4,True,False,42.0,False,False,Sin privada,domestico,2023-06-10,True,True,2025-04-01,2025,4,-17.0
T623FDA0FEC,2025-04,2025-04-26,2025-05-16,2025-05-07,True,52.3,639.45,63.94,76.73,780.13,True,domestico,0.0,2025-04-22,752.2,804.5,True,True,42.89999999999999,False,True,Los Fresnos,domestico,2019-10-19,True,True,2025-04-01,2025,4,-9.0
T6FCD9FC327,2025-04,2025-04-27,2025-05-17,2025-04-29,True,7.6,125.4,12.54,15.05,152.99,False,domestico,0.0,2025-04-22,461.1,468.7,True,False,7.6,False,False,El Pedregal,domestico,2019-11-03,True,True,2025-04-01,2025,4,-18.0
T26D49D2B10,2025-04,2025-04-27,2025-05-17,2025-05-10,True,33.8,426.7,42.67,51.2,520.57,False,domestico,0.0,2025-04-24,1116.0,1149.8,True,False,33.8,False,False,Sin privada,domestico,2024-03-06,True,True,2025-04-01,2025,4,-7.0
T6B0F45148F,2025-04,2025-04-27,2025-05-17,2025-05-13,True,143.6,2224.0,222.4,266.88,2713.28,True,publico,0.0,2025-04-25,1298.9,1442.5,True,True,121.67499999999998,False,False,Las Palmas,publico,2019-03-19,True,True,2025-04-01,2025,4,-4.0
T5DA6DABC22,2025-04,2025-04-26,2025-05-16,2025-05-06,True,15.6,217.4,21.74,26.09,265.23,True,domestico,0.0,2025-04-21,668.7,684.3,True,False,15.6,False,False,Los Encinos,domestico,2020-12-05,True,True,2025-04-01,2025,4,-10.0
T4C0FAA9237,2025-04,2025-04-25,2025-05-15,2025-07-04,True,23.2,304.8,30.48,36.58,371.86,False,domestico,1.0,2025-04-20,984.2,1007.4,True,False,23.2,False,False,Los Fresnos,domestico,2024-02-18,True,True,2025-04-01,2025,4,50.0
T629B85F6AE,2025-04,2025-04-24,2025-05-14,2025-05-01,True,22.3,294.45,29.45,35.33,359.23,False,domestico,0.0,2025-04-21,1474.2,1496.5,True,False,22.3,False,False,La Cañada,domestico,2020-05-13,True,True,2025-04-01,2025,4,-13.0
TE6221DA147,2025-04,2025-04-27,2025-05-17,2025-05-15,True,12.8,185.2,18.52,22.22,225.94,False,domestico,0.0,2025-04-25,850.1,862.9,True,False,12.8,False,False,Sin privada,domestico,2021-07-29,True,True,2025-04-01,2025,4,-2.0
T7092CB932F,2025-04,2025-04-27,2025-05-17,2025-05-02,True,22.5,296.75,29.68,0.0,326.43,False,domestico,0.0,2025-04-25,1401.3,1423.8,True,False,22.5,False,False,Sin privada,domestico,2019-02-18,True,False,2025-04-01,2025,4,-15.0
T38F3AD60D6,2025-04,2025-04-26,2025-05-16,2025-05-01,True,27.8,357.7,35.77,0.0,393.47,False,domestico,0.0,2025-04-24,462.6,490.4,True,False,27.8,False,False,Sin privada,domestico,2019-07-16,True,False,2025-04-01,2025,4,-15.0
T051D6304AA,2025-04,2025-04-23,2025-05-13,2025-05-07,True,16.7,230.05,23.0,27.61,280.66,False,domestico,0.0,2025-04-20,1100.7,1117.4,True,False,16.7,False,False,La Cañada,domestico,2022-05-21,True,True,2025-04-01,2025,4,-6.0
T1677509027,2025-04,2025-04-26,2025-05-16,2025-06-18,True,19.2,258.8,25.88,31.06,315.74,False,domestico,1.0,2025-04-23,531.0,550.2,True,False,19.2,False,False,Villa Serena,domestico,2024-04-17,True,True,2025-04-01,2025,4,33.0
TCE43CAAFDD,2025-04,2025-04-27,2025-05-17,2025-05-02,True,15.8,219.7,21.97,26.36,268.03,True,domestico,0.0,2025-04-25,1066.2,1082.0,True,False,15.8,False,False,La Cañada,domestico,2021-12-01,True,True,2025-04-01,2025,4,-15.0
TD6051C60DD,2025-04,2025-04-25,2025-05-15,2025-05-08,True,27.5,617.5,61.75,74.1,753.35,False,comercial,0.0,2025-04-23,1394.1,1421.6,True,False,27.5,False,False,Sin privada,comercial,2022-01-27,True,True,2025-04-01,2025,4,-7.0
TD81C7B0AC7,2025-04,2025-04-28,2025-05-18,2025-05-15,True,15.3,213.95,21.4,25.67,261.02,True,domestico,0.0,2025-04-24,1560.6,1575.9,True,False,15.3,False,False,Sin privada,domestico,2024-03-07,True,True,2025-04-01,2025,4,-3.0
TEB9B6A4FBC,2025-04,2025-04-28,2025-05-18,2025-05-06,True,14.9,209.35,20.94,25.12,255.41,False,domestico,0.0,2025-04-24,894.6,909.5,True,False,14.9,False,False,Las Palmas,domestico,2020-01-23,True,True,2025-04-01,2025,4,-12.0
T8E67D26322,2025-04,2025-04-24,2025-05-14,2025-05-01,True,17.3,236.95,23.7,0.0,260.65,False,domestico,0.0,2025-04-22,1697.0,1714.3,True,False,17.3,False,False,Sin privada,domestico,2023-10-14,True,False,2025-04-01,2025,4,-13.0
T0E8259349E,2025-04,2025-04-25,2025-05-15,2025-05-11,True,21.7,287.55,28.75,34.51,350.81,False,domestico,0.0,2025-04-23,292.8,314.5,True,False,21.7,False,False,Sin privada,domestico,2020-04-15,True,True,2025-04-01,2025,4,-4.0
TEC586A8374,2025-04,2025-04-29,2025-05-19,2025-07-17,True,13.4,192.1,19.21,23.05,234.36,False,domestico,1.0,2025-04-24,1051.8,1065.2,True,False,13.4,False,False,Sin privada,domestico,2020-07-23,True,True,2025-04-01,2025,4,59.0
T1E40F3A239,2025-04,2025-04-25,2025-05-15,2025-05-06,True,12.8,185.2,18.52,22.22,225.94,False,domestico,0.0,2025-04-23,1101.1,1113.9,True,False,12.8,False,False,El Pedregal,domestico,2024-06-14,True,True,2025-04-01,2025,4,-9.0
T716C530DED,2025-04,2025-04-24,2025-05-14,2025-05-06,True,17.0,233.5,23.35,28.02,284.87,False,domestico,0.0,2025-04-20,614.7,631.7,True,False,17.0,False,False,El Pedregal,domestico,2021-02-16,True,True,2025-04-01,2025,4,-8.0
T7562476AEF,2025-04,2025-04-26,2025-05-16,2025-05-10,True,20.9,492.1,49.21,59.05,600.36,False,comercial,0.0,2025-04-24,1639.7,1660.6,True,False,20.9,False,False,Los Encinos,comercial,2021-12-16,True,True,2025-04-01,2025,4,-6.0
TB460453C4D,2025-04,2025-04-26,2025-05-16,2025-05-01,True,18.7,253.05,25.3,30.37,308.72,False,domestico,0.0,2025-04-23,344.9,363.6,True,False,18.7,False,False,Villa Serena,domestico,2020-11-27,True,True,2025-04-01,2025,4,-15.0
T4A69C0BA6F,2025-04,2025-04-24,2025-05-14,2025-05-08,True,0.0,38.0,3.8,4.56,46.36,False,domestico,0.0,2025-04-20,596.4,596.4,False,False,0.0,False,False,Los Encinos,domestico,2019-02-20,True,True,2025-04-01,2025,4,-6.0
TB3006B8F03,2025-04,2025-04-25,2025-05-15,2025-04-25,True,16.8,231.2,23.12,0.0,254.32,False,domestico,0.0,2025-04-21,798.3,815.1,True,False,16.8,False,False,La Noria,domestico,2024-02-17,True,False,2025-04-01,2025,4,-20.0
TED3E393477,2025-04,2025-04-25,2025-05-15,2025-05-15,True,28.8,369.2,0.0,0.0,369.2,False,domestico,0.0,2025-04-21,1632.1,1660.9,True,False,28.8,False,False,El Pedregal,domestico,2019-10-29,False,False,2025-04-01,2025,4,0.0
TA014F1FF15,2025-04,2025-04-29,2025-05-19,2025-06-27,True,16.1,223.15,0.0,26.78,249.93,False,domestico,1.0,2025-04-25,1196.1,1212.2,True,False,16.1,False,False,El Pedregal,domestico,2019-01-17,False,True,2025-04-01,2025,4,39.0
T08D24C843D,2025-04,2025-04-30,2025-05-20,2025-06-02,True,21.4,284.1,28.41,34.09,346.6,False,domestico,1.0,2025-04-25,427.6,449.0,True,False,21.4,False,False,El Pedregal,domestico,2023-05-27,True,True,2025-04-01,2025,4,13.0
T328C38D103,2025-04,2025-04-25,2025-05-15,2025-05-16,True,19.1,257.65,25.77,0.0,283.41,False,domestico,1.0,2025-04-21,1679.8,1698.9,True,False,19.1,False,False,Los Fresnos,domestico,2019-11-07,True,False,2025-04-01,2025,4,1.0
T5D52776F44,2025-04,2025-04-25,2025-05-15,2025-05-15,True,10.1,154.15,15.41,18.5,188.06,False,domestico,0.0,2025-04-21,482.2,492.3,True,False,10.1,False,False,El Pedregal,domestico,2021-09-02,True,True,2025-04-01,2025,4,0.0
T350C7F0CAD,2025-04,2025-04-26,2025-05-16,2025-05-14,True,9.9,151.85,15.19,18.22,185.26,True,domestico,0.0,2025-04-22,553.7,563.6,True,False,9.9,False,False,San Miguel,domestico,2020-04-10,True,True,2025-04-01,2025,4,-2.0
TE4BF83F9A5,2025-04,2025-04-26,2025-05-16,2025-05-08,True,26.2,339.3,33.93,40.72,413.95,True,domestico,0.0,2025-04-23,1475.5,1501.7,True,False,26.2,False,False,Los Fresnos,domestico,2021-10-25,True,True,2025-04-01,2025,4,-8.0
T363192FB18,2025-04,2025-04-27,2025-05-17,2025-07-27,True,20.9,278.35,27.84,33.4,339.59,False,domestico,1.0,2025-04-22,1089.4,1110.3,True,False,20.9,False,False,Villa Serena,domestico,2023-03-26,True,True,2025-04-01,2025,4,71.0
TE7D390D6E1,2025-04,2025-04-26,2025-05-16,2025-05-08,True,32.9,416.35,0.0,49.96,466.31,False,domestico,0.0,2025-04-22,1015.8,1048.7,True,False,32.9,False,False,Los Fresnos,domestico,2019-04-09,False,True,2025-04-01,2025,4,-8.0
TEAED0D702E,2025-04,2025-04-27,2025-05-17,2025-05-03,True,18.3,248.45,24.85,29.81,303.11,True,domestico,0.0,2025-04-23,1037.1,1055.4,True,False,18.3,False,False,Villa Serena,domestico,2024-03-01,True,True,2025-04-01,2025,4,-14.0
T76D2631BBE,2025-04,2025-04-25,2025-05-15,2025-05-23,True,22.0,291.0,29.1,34.92,355.02,False,domestico,1.0,2025-04-23,1294.0,1316.0,True,False,22.0,False,False,La Cañada,domestico,2022-11-19,True,True,2025-04-01,2025,4,8.0
T41D9DAD65E,2025-04,2025-04-26,2025-05-16,2025-05-07,True,18.0,245.0,24.5,0.0,269.5,True,domestico,0.0,2025-04-21,675.1,693.1,True,False,18.0,False,False,La Cañada,domestico,2023-07-03,True,False,2025-04-01,2025,4,-9.0
T4FB688BCF2,2025-04,2025-04-23,2025-05-13,2025-05-10,True,16.0,222.0,22.2,26.64,270.84,False,domestico,0.0,2025-04-21,1193.2,1209.2,True,False,16.0,False,False,Sin privada,domestico,2022-09-05,True,True,2025-04-01,2025,4,-3.0
T49C247A691,2025-04,2025-04-26,2025-05-16,2025-05-12,True,20.7,276.05,0.0,33.13,309.18,False,domestico,0.0,2025-04-22,645.2,665.9,True,False,20.7,False,False,Sin privada,domestico,2021-05-02,False,True,2025-04-01,2025,4,-4.0
TAD97E4B580,2025-04,2025-04-24,2025-05-14,2025-05-02,True,0.0,38.0,3.8,4.56,46.36,False,domestico,0.0,2025-04-21,242.0,242.0,False,False,0.0,False,False,La Cañada,domestico,2019-10-24,True,True,2025-04-01,2025,4,-12.0
TA6D3C701E5,2025-04,2025-04-27,2025-05-17,2025-05-08,True,13.7,195.55,19.55,23.47,238.57,False,domestico,0.0,2025-04-25,390.9,404.6,True,False,13.7,False,False,Sin privada,domestico,2019-09-23,True,True,2025-04-01,2025,4,-9.0
T1629374829,2025-04,2025-04-24,2025-05-14,2025-05-14,True,33.0,722.0,72.2,86.64,880.84,True,comercial,0.0,2025-04-20,847.3,880.3,True,False,33.0,False,False,La Cañada,comercial,2023-04-08,True,True,2025-04-01,2025,4,0.0
TE380DFCDD5,2025-04,2025-04-30,2025-05-20,2025-05-14,True,16.8,231.2,23.12,27.74,282.06,True,domestico,0.0,2025-04-25,1184.4,1201.2,True,False,16.8,False,False,Villa Serena,domestico,2020-12-20,True,True,2025-04-01,2025,4,-6.0
TC71E645A97,2025-04,2025-04-26,2025-05-16,2025-06-19,True,20.4,272.6,27.26,32.71,332.57,False,domestico,1.0,2025-04-23,883.9,904.3,True,False,20.4,False,False,Villa Serena,domestico,2021-09-20,True,True,2025-04-01,2025,4,34.0
T3B2D063348,2025-04,2025-04-27,2025-05-17,2025-06-22,True,9.2,143.8,14.38,17.26,175.44,False,domestico,1.0,2025-04-25,402.1,411.3,True,False,9.2,False,False,Las Palmas,domestico,2023-06-05,True,True,2025-04-01,2025,4,36.0
T6B0703F297,2025-04,2025-04-26,2025-05-16,2025-05-07,True,11.4,169.1,16.91,20.29,206.3,True,domestico,0.0,2025-04-23,1066.6,1078.0,True,False,11.4,False,False,Los Fresnos,domestico,2021-12-16,True,True,2025-04-01,2025,4,-9.0
T2442BBD224,2025-04,2025-04-26,2025-05-16,2025-05-11,True,0.0,38.0,3.8,0.0,41.8,False,domestico,0.0,2025-04-24,763.4,763.4,False,False,0.0,False,False,Sin privada,domestico,2019-01-28,True,False,2025-04-01,2025,4,-5.0
T94AEE9D59A,2025-04,2025-04-28,2025-05-18,2025-05-08,True,10.7,161.05,0.0,19.33,180.38,False,domestico,0.0,2025-04-24,1054.6,1065.3,True,False,10.7,False,False,Sin privada,domestico,2021-07-24,False,True,2025-04-01,2025,4,-10.0
TC36C8FB548,2025-04,2025-04-22,2025-05-12,2025-06-22,True,12.2,178.3,17.83,21.4,217.53,False,domestico,1.0,2025-04-20,1438.4,1450.6,True,False,12.2,False,False,El Pedregal,domestico,2020-01-09,True,True,2025-04-01,2025,4,41.0
TEA6C60108F,2025-04,2025-04-28,2025-05-18,2025-07-06,True,54.0,1121.0,112.1,134.52,1367.62,False,comercial,1.0,2025-04-24,1641.7,1695.7,True,False,54.0,False,False,El Pedregal,comercial,2023-07-03,True,True,2025-04-01,2025,4,49.0
T5D0DA4A5A3,2025-04,2025-04-22,2025-05-12,2025-07-07,True,16.7,230.05,23.0,27.61,280.66,False,domestico,1.0,2025-04-20,971.2,987.9,True,False,16.7,False,False,El Pedregal,domestico,2023-01-27,True,True,2025-04-01,2025,4,56.0
TCE2F3968A5,2025-04,2025-04-26,2025-05-16,2025-05-31,True,25.6,332.4,33.24,39.89,405.53,False,domestico,1.0,2025-04-23,992.1,1017.7,True,False,25.6,False,False,Los Fresnos,domestico,2019-09-21,True,True,2025-04-01,2025,4,15.0
T3290CE40ED,2025-04,2025-04-26,2025-05-16,2025-05-04,True,27.1,349.65,34.97,41.96,426.57,False,domestico,0.0,2025-04-23,1520.8,1547.9,True,False,27.1,False,False,Villa Serena,domestico,2021-05-02,True,True,2025-04-01,2025,4,-12.0
TFF800A383C,2025-04,2025-04-23,2025-05-13,2025-06-15,True,14.7,207.05,20.7,24.85,252.6,True,domestico,1.0,2025-04-20,1162.6,1177.3,True,False,14.7,False,False,Sin privada,domestico,2021-10-09,True,True,2025-04-01,2025,4,33.0
T43D369AD4F,2025-04,2025-04-28,2025-05-18,,True,15.3,213.95,21.4,25.67,261.02,False,domestico,0.0,2025-04-23,808.5,823.8,True,False,15.3,False,False,Sin privada,domestico,2022-03-05,True,True,2025-04-01,2025,4,
T2558B25F4A,2025-04,2025-04-24,2025-05-14,2025-05-09,True,11.3,167.95,16.8,0.0,184.75,False,domestico,0.0,2025-04-21,192.2,203.5,True,False,11.3,False,False,Los Fresnos,domestico,2019-08-20,True,False,2025-04-01,2025,4,-5.0
TF2D53B5266,2025-04,2025-04-26,2025-05-16,2025-05-16,True,12.6,182.9,18.29,21.95,223.14,False,domestico,0.0,2025-04-21,1459.4,1472.0,True,False,12.6,False,False,Sin privada,domestico,2021-08-22,True,True,2025-04-01,2025,4,0.0
T46E626FB09,2025-04,2025-04-30,2025-05-20,2025-05-08,True,24.7,322.05,32.21,38.65,392.9,False,domestico,0.0,2025-04-25,306.3,331.0,True,False,24.7,False,False,Sin privada,domestico,2020-06-07,True,True,2025-04-01,2025,4,-12.0
T7E0A59EC74,2025-04,2025-04-27,2025-05-17,2025-06-25,True,7.8,127.7,12.77,15.32,155.79,False,domestico,1.0,2025-04-23,411.7,419.5,True,False,7.8,False,False,Villa Serena,domestico,2020-05-28,True,True,2025-04-01,2025,4,39.0
TDB77C6E5BA,2025-04,2025-04-30,2025-05-20,2025-05-18,True,17.1,234.65,23.47,28.16,286.27,False,domestico,0.0,2025-04-25,635.8,652.9,True,False,17.1,False,False,San Miguel,domestico,2022-12-01,True,True,2025-04-01,2025,4,-2.0
TB2420A8657,2025-04,2025-04-25,2025-05-15,2025-05-09,True,12.1,177.15,17.71,21.26,216.12,True,domestico,0.0,2025-04-22,1171.0,1183.1,True,False,12.1,False,False,Los Fresnos,domestico,2021-11-01,True,True,2025-04-01,2025,4,-6.0
TB1246EBDB6,2025-04,2025-04-26,2025-05-16,2025-04-29,True,5.7,103.55,10.36,12.43,126.33,False,domestico,0.0,2025-04-24,665.5,671.2,True,False,5.7,False,False,Sin privada,domestico,2019-03-31,True,True,2025-04-01,2025,4,-17.0
T8C8BD1D187,2025-04,2025-04-30,2025-05-20,2025-05-11,True,19.5,262.25,26.23,31.47,319.95,False,domestico,0.0,2025-04-25,1356.1,1375.6,True,False,19.5,False,False,Las Palmas,domestico,2023-06-25,True,True,2025-04-01,2025,4,-9.0
T9A87FD75BB,2025-04,2025-04-27,2025-05-17,2025-04-30,True,15.5,216.25,0.0,25.95,242.2,False,domestico,0.0,2025-04-25,581.7,597.2,True,False,15.5,False,False,Sin privada,domestico,2023-12-27,False,True,2025-04-01,2025,4,-17.0
T7220DB253B,2025-04,2025-04-24,2025-05-14,2025-06-28,True,21.2,281.8,28.18,33.82,343.8,False,domestico,1.0,2025-04-20,748.3,769.5,True,False,21.2,False,False,Los Fresnos,domestico,2023-06-07,True,True,2025-04-01,2025,4,45.0
T024582A041,2025-04,2025-04-28,2025-05-18,2025-06-22,True,36.5,788.5,78.85,94.62,961.97,False,comercial,1.0,2025-04-23,1506.1,1542.6,True,False,36.5,False,False,Los Fresnos,comercial,2020-10-03,True,True,2025-04-01,2025,4,35.0
TA3D7EB0EB6,2025-04,2025-04-23,2025-05-13,2025-05-07,True,2.8,148.2,14.82,17.78,180.8,True,comercial,0.0,2025-04-21,1406.4,1409.2,True,False,2.8,False,False,Sin privada,comercial,2021-09-08,True,True,2025-04-01,2025,4,-6.0
T980F08905D,2025-04,2025-04-26,2025-05-16,2025-06-29,True,10.8,162.2,16.22,19.46,197.88,False,domestico,1.0,2025-04-23,1395.8,1406.6,True,False,10.8,False,False,Los Fresnos,domestico,2023-01-18,True,True,2025-04-01,2025,4,44.0
T0070991C4A,2025-04,2025-04-24,2025-05-14,2025-05-01,True,11.5,170.25,17.03,20.43,207.71,False,domestico,0.0,2025-04-20,452.0,463.5,True,False,11.5,False,False,Sin privada,domestico,2021-08-17,True,True,2025-04-01,2025,4,-13.0
TE62F9D24A2,2025-04,2025-04-27,2025-05-17,2025-05-14,True,22.6,297.9,29.79,0.0,327.69,False,domestico,0.0,2025-04-22,838.4,861.0,True,False,22.6,False,False,Los Fresnos,domestico,2023-07-27,True,False,2025-04-01,2025,4,-3.0
T660F58D22C,2025-04,2025-04-26,2025-05-16,2025-06-07,True,20.6,486.4,48.64,58.37,593.41,False,comercial,1.0,2025-04-21,1319.8,1340.4,True,False,20.6,False,False,Los Fresnos,comercial,2020-08-04,True,True,2025-04-01,2025,4,22.0
TC9C59FD3C0,2025-04,2025-04-29,2025-05-19,2025-05-18,True,12.9,186.35,18.64,0.0,204.98,False,domestico,0.0,2025-04-24,1436.2,1449.1,True,False,12.9,False,False,La Cañada,domestico,2023-07-06,True,False,2025-04-01,2025,4,-1.0
